category,Business Name,phone,address,website,member_since,Status
general-contracting-&-contractors,"Montesano Brothers, Inc.",,"76 Plain Avenue, New Rochelle, NY 10801",https://www.montesanobros.com/,Member Since: 2016,Processed
general-contracting-&-contractors,Morano Group LLC,,"543 Halstead Avenue, Mamaroneck, NY 10543",https://www.moranogroup.com/,Member Since: 2021,Processed
general-contracting-&-contractors,Turner Construction Company,,,https://www.turnerconstruction.com/,Member Since: 2021,Processed
general-contracting-&-contractors,"Yonkers Contracting Company, Inc.",,"969 Midland Avenue, Yonkers, NY 10704",https://www.yonkerscontractingco.com/,Member Since: 2022,Processed
general-contracting-&-contractors,C.E.T. Painting,,"137 EAST MAIN STREET, ELMSFORD, NY 10523",https://www.cetpainting.com/,Member Since: 2022,Processed
general-contracting-&-contractors,Cappelli Organization,(914) 769-6500,"5 Renaissance Square 42nd Floor, White Plains, NY 10601",https://www.cappelliorg.com/,Member Since: 1989,Processed
general-contracting-&-contractors,"Industrial Innovations and Solutions, LLC",,"57 Rolling Ridge Drive, Goshen, NY 10924",https://www.ininso.co/,Member Since: 2024,Processed
general-contracting-&-contractors,"Lasberg Construction Associates, Inc.",(914) 273-4266,"200 Business Park Drive, Armonk, NY 10504",https://www.lasbergconstruction.com/,Member Since: 1990,Processed
general-contracting-&-contractors,Murphy Brothers Contracting,(914) 777-5777,"416 Waverly Avenue, Mamaroneck, NY 10543",https://www.murphybrothers.com/,Member Since: 2010,Processed
general-equipment-&-supplies,Genserve Corp. LLC,(914) 305-8671,"99 Castleton Street, Pleasantville, NY 10570",https://www.genserveinc.com/,Member Since: 2014,Processed
gift-baskets,DeCicco & Sons,,"43 Fifth Ave, Pelham, NY 10803",https://www.deciccoandsons.com/,Member Since: 2017,Processed
golf,X-Golf Scarsdale,,"870 Central Park Avenue, Scarsale, NY 10583",https://www.xgolfscarsdale.com/,Member Since: 2024,Processed
golf,Game On Golf Center,,"701 Dobbs Ferry Rd, White Plains, NY 10607",https://www.gameongolfcenter.com/,Member Since: 2018,Processed
golf-clubs,Scarsdale Golf Club,,"1 Club Way, Hartsdale, NY 10530",https://www.scarsdalegolfclub.org/,Member Since: 2024,Processed
golf-clubs,Trump National Golf Club Westchester,,"100 Shadow Tree Lane, Briarcliff Manor, NY 10510",https://www.trumpnationalwestchester.com/,Member Since: 2024,Processed
government-affairs-relations,MDW Law,,"245 Main Street Suite 410, White Plains, NY 10601",https://www.mdw.law/,Member Since: 2018,Processed
government-affairs-relations,Patricia Lynch Associates,,"1971 Western Avenue #266, Albany, NY 12203",,Member Since: 2020,Processed
government-affairs-relations,Tarsam Public Affairs,(518) 742-8212,"418 Broadway Suite 7034, Albany, NY 12207",https://www.tarsampublicaffairs.com/,Member Since: 2025,Processed
government-affairs-relations,Westchester County Office of Economic Development,,"Michaelian Office Building 148 Martine Avenue, White Plains, NY 10601",https://westchestercatalyst.com/,Member Since: 2014,Processed
government-affairs-relations,Willett Public Affairs,,"800 Westchester Ave Suite S-641, Rye Brook, NY 10573",https://www.willettpublicaffairs.com/,Member Since: 2019,Processed
government-affairs-relations,City of New Rochelle,(914) 654-2182,"515 North Avenue, New Rochelle, NY 10801",https://www.ideallynewrochelle.com/,Member Since: 2013,Processed
government-affairs-relations,"Empire Strategic Planning, Inc.",,"111 Washington Avenue Suite 103, Albany, NY 12210",https://www.empireplanning.com/,Member Since: 2021,Processed
graphic-designers,"Don Blauweiss Advertising & Design, Inc.",(914) 588-4083,"106 East Main Street , Washingtonville, NY 10992",https://www.blauweissadvertising.com/,Member Since: 2003,Processed
graphic-designers,"MLLGD, Inc. Creative Agency",(914) 920-9828,"134 Villa Ave, Yonkers, 10704 NY",https://www.mllgd.com/,Member Since: 2024,Processed
graphic-designers,SupinaCreative,(914) 262-0458,"110 Hadden St, Peekskill, NY 10566",https://www.supinacreative.com/,Member Since: 2025,Processed
graphic-designers,TruBridge,(914) 714-4458,,https://www.trubridge.biz/,Member Since: 2024,Processed
graphic-designers,Collage Creative,,"27 Locust Avenue, White Plains, NY 10605",https://www.collagecreativedesign.com/,Member Since: 2021,Processed
graphic-designers,Jill Singer Graphics,(914) 522-7707,"PO Box 232, West Shokan , NY 12494",https://www.jillsingergraphics.com/,Member Since: 2009,Processed
grocery-stores,DeCicco & Sons,,"43 Fifth Ave, Pelham, NY 10803",https://www.deciccoandsons.com/,Member Since: 2017,Processed
grocery-stores,Wegmans Food Markets,,"106 Corporate Park Drive, West Harrison, NY 10604",https://www.wegmans.com/,Member Since: 2018,Processed
hair-beauty-salons,Unique Hair Concepts,(914) 412-7700,"545 Saw Mill River Road Suite 1A, Ardsley, NY 10502",https://www.uniquehairconcepts.com/,Member Since: 2024,Processed
hair-beauty-salons,Hair Saloon & Cafe,,"862 Scarsdale Avenue, Scarsdale, NY 10583",https://www.hairsaloonandcafe.com/,Member Since: 2021,Processed
health-care,Athena Urologic LLC,,"135 Hillair Circle, White Plains, NY 10605",,Member Since: 2025,Processed
health-care,Central Dental,(914) 730-5101,"280 N Central Avenue Suite 117, Hartsdale, NY 10530",https://www.centraldental.com/,Member Since: 2025,Processed
health-care,Clarapath,,"12 Skyline Drive, Hawthorne, NY 10532",https://www.clarapath.com/,Member Since: 2021,Processed
health-care,Clarest Health,,"230 Sea Lane, Farmingdale, NY 11735",https://www.clarest.com/,Member Since: 2022,Processed
health-care,"ENT and Allergy Associates, LLP",,"660 White Plains Road 4th Floor, Tarrytown, NY 10591",https://www.entandallergy.com/,Member Since: 2019,Processed
health-care,Facial and Oral Surgery Specialists,,"55 West Red Oak Lane, West Harrison, NY 10604",https://www.nyfoss.com/,Member Since: 2025,Processed
health-care,Hospice of Westchester,(914) 682-1484,"1025 Westchester Ave Suite 200, White Plains, NY 10604",https://www.hospiceofwestchester.com/,Member Since: 2001,Processed
health-care,HSS Westchester (Hospital for Special Surgery),,"1133 Westchester Avenue, White Plains, NY 10605",https://www.hss.edu/Westchester,Member Since: 2021,Processed
health-care,"Med-Stat Consulting Services, Inc.",,,https://www.med-stat.com/,Member Since: 2022,Processed
health-care,MVP HealthCare,,"300 Westage Drive Suite 407, Fishkill, NY 12524",https://www.mvphealthcare.com/,Member Since: 2024,Processed
health-care,Optum Medical Care,(914) 302-8644,"480 Bedford Rd Suite 5201, Chappaqua, NY 10514",https://www.east.optum.com/,Member Since: 2024,Processed
health-care,The New York Milk Bank,"The New York Milk Bank provides safe, pasteurized donor human milk (PDHM) to premature and medically fragile infants. We've screened over 5,000 donors and distributed nearly 2 million ounces to families and hospitals across the region.","401 Columbus Ave., Valhalla, NY 10595",https://www.nymilkbank.org/,Member Since: 2019,Processed
health-care,TRANSFORMÃˆ MD,,"7-11 S. Broadway 1st Floor, White Plains, NY 10601",https://www.transformemd.com/,Member Since: 2017,Processed
health-care,VDO Cardiology,(914) 266-2280,,https://www.vdocardiology.com/,Member Since: 2024,Processed
health-care,Watson Jean Baptiste NP Family Health PLLC,,"New Rochelle, NY 10801",,Member Since: 2024,Processed
health-care,Westchester Community Health Center,"Westchester Community Health Center (WCHC) is a Federally Qualified Health Center serving Southern and Central Westchester and the North Bronx for over 51 years. Operating nine sites, including a Mobile Health Unit, WCHC provides high-quality, affordable","107 West Fourth Street, Mount Vernon, NY 10550",https://www.wchchealth.org/,Member Since: 2023,Processed
health-care,Behavorial Health Center/WMCHealth Network,,"100 Woods Road, Valhalla, NY 10595",https://www.wmchealthbh.org/,Member Since: 2005,Processed
health-care,Growing Pearls Pediatric Dentistry,,"Mount Vernon, NY 10552",https://www.growingpearlspd.com/,Member Since: 2024,Processed
health-care,Hudson Ophthalmology,,"2050 East Main Street, Cortlandt Manor, NY 10567",https://www.hudsoneyes.com/,Member Since: 2020,Processed
health-care,Maria Fareri Children's Hospital/WMCHealth Network,,"100 Woods Road, Valhalla, NY 10595",,Member Since: 2005,Processed
health-care-equipment-&-training,Aerolase,(914) 345-8300,"120 White Plains Rd. Suite 515, Tarrytown, NY 10591",https://www.aerolase.com/,Member Since: 2024,Processed
health-care-equipment-&-training,Clarapath,,"12 Skyline Drive, Hawthorne, NY 10532",https://www.clarapath.com/,Member Since: 2021,Processed
health-care-equipment-&-training,VNS Westchester,(914) 682-1480,"1311 Mamaroneck Avenue, White Plains, NY 10605",https://www.vns.org/,Member Since: 2012,Processed
health-care-equipment-&-training,PTI - Packaging Technologies & Inspection,,"8 Skyline Drive, Hawthorne, NY 10532",https://www.pti-ccit.com/,Member Since: 2013,Processed
"health,-fitness-&-wellness-services",Full Circle Health PLLC,,"1136 Neil Ave., Bronx, NY 10461",https://www.fullcirclehealthny.com/,Member Since: 2020,Processed
"health,-fitness-&-wellness-services",KANA Physical Therapy & Wellness,,"47 Main St. Rear, Tarrytown, NY 10591",https://kana-pt.com/,Member Since: 2025,Processed
"health,-fitness-&-wellness-services",Life by Design Psychotherapy PLLC,,"125 Marbledale Rd. 2nd Floor, Tuckahoe, NY 10707",https://www.kimberlybondsgrocher.com/,Member Since: 2023,Processed
"health,-fitness-&-wellness-services","Mindful Being, LLC",,"Valhalla, NY",https://www.mindfulbeingllc.com/,Member Since: 2024,Processed
"health,-fitness-&-wellness-services",No Limit Ninja Yonkers,,"222 Lake Ave. 4th Floor, Yonkers, NY 10701",https://www.yonkersninja.com/,Member Since: 2024,Processed
"health,-fitness-&-wellness-services",Pleasantville Wellness Group,(914) 538-2348,"450 Manville Road, Pleasantville, NY 10570",https://pleasantvillewellnessgroup.com/,Member Since: 2023,Processed
"health,-fitness-&-wellness-services",Recovery Today,,,,Member Since: 2025,Processed
"health,-fitness-&-wellness-services",TRANSFORMÃˆ MD,,"7-11 S. Broadway 1st Floor, White Plains, NY 10601",https://www.transformemd.com/,Member Since: 2017,Processed
"health,-fitness-&-wellness-services",WinWinWinMindset,(914) 471-2187,,https://www.winwinwinmindset.com/,Member Since: 2024,Processed
"health,-fitness-&-wellness-services",X-Golf Scarsdale,,"870 Central Park Avenue, Scarsale, NY 10583",https://www.xgolfscarsdale.com/,Member Since: 2024,Processed
"health,-fitness-&-wellness-services",CHOICE of NY,,CHOICE of NY,https://www.choiceofny.org/,Member Since: 2022,Processed
"health,-fitness-&-wellness-services",Club Fit,(914) 245-4040,"600 Bank Road, Jefferson Valley, NY 10535",https://www.clubfit.com/,Member Since: 2003,Processed
"health,-fitness-&-wellness-services",Farida Studio - Skin|Body|Beauty,,"120 Bloomindgale Road, White Plains, NY 10605",https://www.faridastudio.com/,Member Since: 2020,Processed
"health,-fitness-&-wellness-services",Sharp Again,,"75 South Broadway 4th Floor, Suite 4491, White Plains, NY 10601",https://www.sharpagain.org/,,Processed
hearing-loss-solutions,ClearCaptions,ClearCaptions provides Caption Telephones and the Captioning Service nationwide at NO COST for those with Hearing Loss as part of Title IV of the Americans With Disabilities Act (ADA).,,https://www.johnenoonan.com/,Member Since: 2020,Processed
hearing-loss-solutions,Bronxville Hearing Center,,"1 Stone Place Ste 203, Bronxville, NY 10708",https://www.bronxvillehearing.com/,Member Since: 2024,Processed
holding-company,Altria Client Services,,"677 Broadway, Albany, NY 12207",https://www.altria.com/,Member Since: 1990,Processed
holding-company,Stone Lane Holdings,,"216 Nelson Rd, Scarsdale, NY 10583",,Member Since: 2025,Processed
holiday-decorating,"American Christmas, LLC",(914) 663-0600,"30 Warren Place, Mount Vernon, NY 10550",https://www.americanxmas.com/,Member Since: 2011,Processed
holistic-services,"Elan Elite, Inc.",,"160 Theodore Fremd Avenue, Rye, NY 10580",https://www.elan-power.com/,,Processed
holistic-services,Holistic Home Care Associates,,"3632 Kingsbridge Ave 2nd Floor, Riverdale, NY 10463",https://www.holistichomecareassociates.com/,Member Since: 2024,Processed
home-health-care,Alvita Care,(914) 764-7505,"231 West 29th Street Suite 400, New York, NY 10001",https://www.alvitacare.com/,Member Since: 2024,Processed
home-health-care,Hospice of Westchester,(914) 682-1484,"1025 Westchester Ave Suite 200, White Plains, NY 10604",https://www.hospiceofwestchester.com/,Member Since: 2001,Processed
home-health-care,Senior Helpers Westchester,,"1 Elm Street Suite 2C, Tuckahoe, NY 10707",https://www.seniorhelpers.com/,Member Since: 2019,Processed
home-health-care,Silver Lining Care Solutions,,"8 West 26th Street, New York, NY 10026",https://www.slcaresolutions.com/,Member Since: 2024,Processed
home-health-care,TrustHouse,(646) 790-5116,"4 W. 45th Street 7th floor, New York, NY 10036",https://www.trusthouse.care/,Member Since: 2024,Processed
home-health-care,VNS Westchester,(914) 682-1480,"1311 Mamaroneck Avenue, White Plains, NY 10605",https://www.vns.org/,Member Since: 2012,Processed
home-health-care,Holistic Home Care Associates,,"3632 Kingsbridge Ave 2nd Floor, Riverdale, NY 10463",https://www.holistichomecareassociates.com/,Member Since: 2024,Processed
home-staging,Stunning Spaces,,"Scarsdale, NY 10583",https://stunningspacesny.com/,Member Since: 2023,Processed
hospitals,HSS Westchester (Hospital for Special Surgery),,"1133 Westchester Avenue, White Plains, NY 10605",https://www.hss.edu/Westchester,Member Since: 2021,Processed
hospitals,Montefiore Health System,,"555 South Broadway, Tarrytown, NY 10591",https://www.montefiorehealthsystem.org/,Member Since: 2014,Processed
hospitals,NewYork-Presbyterian Westchester,(914) 787-1000,"55 Palmer Avenue, Bronxville, NY 10708",https://www.nyp.org/lawrence,Member Since: 2015,Processed
hospitals,Saint Joseph's Medical Center,(914) 378-7000,"127 South Broadway, Yonkers, NY 10701",https://www.saintjosephs.org/,Member Since: 1989,Processed
hospitals,"St. Vincent's Hospital, Westchester, a division of Saint Joseph's Medical Center",,"275 North Street, Harrison, NY 10528",https://www.stvincentswestchester.org/,Member Since: 2021,Processed
hospitals,Westchester Medical Center/WMCHealth Network,,"100 Woods Road, Valhalla, NY 10595",https://www.wmchealth.org/,Member Since: 2005,Processed
hospitals,White Plains Hospital,(914) 681-0600,"41 East Post Road, White Plains, NY 10601",https://www.wphospital.org/,Member Since: 2014,Processed
hospitals,Blythedale Children's Hospital,,"95 Bradhurst Avenue, Valhalla, NY 10595",https://www.blythedale.org/,Member Since: 2018,Processed
hospitals,Burke Rehabilitation Hospital,(914) 597-2500,"785 Mamaroneck Avenue, White Plains, NY 10605",https://www.burke.org/,Member Since: 1973,Processed
hospitals,Elizabeth Seton Childrenâ€™s Foundation,,"300 Corporate Boulevard South, Yonkers, NY 10701",https://www.setonchildrens.org/,Member Since: 2015,Processed
hospitals,Maria Fareri Children's Hospital/WMCHealth Network,,"100 Woods Road, Valhalla, NY 10595",,Member Since: 2005,Processed
hospitals,Memorial Sloan Kettering Cancer Center,,"500 Westchester Avenue, West Harrison, NY 10604",https://www.mskcc.org/westchester,Member Since: 2010,Processed
hospitals,Montefiore Mount Vernon Hospital,(914) 664-8000,"12 North 7th Avenue, Mount Vernon, NY 10550",https://www.montefiore.org/,Member Since: 2015,Processed
hospitals,Montefiore New Rochelle Hospital,(914) 365-3700,"16 Guion Place, New Rochelle, NY 10801",,Member Since: 1987,Processed
hospitals,NewYork-Presbyterian Hudson Valley Hospital,(914) 737-9000,"1980 Crompond Rd., Cortlandt Manor, NY 10567",https://www.nyp.org/hudsonvalley,Member Since: 2005,Processed
hospitals,NewYork-Presbyterian Medical Group Westchester,(914) 682-9100,"21 Bloomingdale Road, White Plains, NY 10605",https://www.lawrencemed.com/index.htm,Member Since: 1997,Processed
hospitals,NewYork-Presbyterian Regional Hospital Network,(914) 682-6991,"21 Bloomingdale Road, White Plains, NY 10605",https://www.nyp.org/,Member Since: 2016,Processed
